,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
218656,141405.0,-0.0551847333670809,1.06610673483801,-0.835443406402052,-1.25709195472606,1.40938179873099,-0.952773259467284,1.58000877686281,-0.255845680085242,-0.705023992613229,-0.329991503384433,0.876284468569966,0.647714190218491,-0.184866322235003,0.8783116214191,-0.81009297848674,-0.517361494859408,-0.618227039350345,0.028715529175929,0.0827595837069929,-0.0348455951354463,0.301310524591371,1.02559036421335,-0.218911441322338,0.762355962926739,-0.33342222437707,0.0373420083209388,0.391181239882825,0.265648093194583,3.78,0
164169,116508.0,-0.0348898460357507,-0.314349411194314,1.2154517275808,-2.10259432893806,-0.532509310580569,-0.82470369706019,0.150945567651549,-0.216634790921055,-0.244395727520486,0.240207222535277,-0.989981419174533,-1.05833539575419,-0.285920650715303,-0.83936460688581,-0.46137986541078,1.33357266894672,-0.253945658229799,-1.08597162795466,-0.351253848914052,0.230104618492298,0.268033360108207,0.945373811500262,-0.16258741246697,0.0539003576373341,0.172585486108156,-0.18908135422566,0.0413078107991566,-0.20989317287848,39.99,0
212009,138673.0,1.88422525502761,-0.030743211898377,-1.67669793158651,0.543418366842551,0.082051335398624,-1.2764002386373,0.315409194788086,-0.381519016878254,0.821306862689448,-0.964984063047758,-0.238516516700182,0.958957819966334,1.13487849173013,-1.82926506687969,-0.247124464172321,-0.0224625433578174,1.11725636611978,-0.0627938997981356,0.0767634911742449,0.0446352908370765,-0.197547520246825,-0.398706316960021,0.104260909057658,-0.0682799823099544,-0.0450877012624513,-0.10145364120716,-0.0100240044414213,-0.0030472765310698,81.0,0
29376,35446.0,-0.178824910453077,-0.768896788512456,2.22479080343855,-0.60263498443856,-1.48244407448567,0.311564730893509,-0.688194262092344,-0.126619064161585,-1.58990063216417,1.45709894083105,-0.561589720327191,-0.840381454575126,0.166363628152403,-1.19262125662157,-0.339369474243265,-2.33842179219143,2.05727146115766,-0.528797510238067,1.61484875644615,-0.127551877043789,-0.18549033586308,0.430011608836461,-0.113492044939049,0.438519384988022,-0.443352885352723,0.0737666598187792,-0.010614607316776,-0.107331389763263,53.17,0
162194,114915.0,-0.691636065590632,0.569360272017014,2.78894422138119,0.774638651387878,-0.678836379816938,0.462519469689395,-0.135692532120522,0.364851317557968,0.360467374011553,-0.615037317845653,-1.35504572142422,-0.893481853614903,-1.12614915035315,-0.188908233023361,1.26374932638629,0.386843985834047,-0.44115873951263,0.987094908048414,-0.0156494269410838,-0.0010365317665588,0.262725145163042,0.772676321752708,-0.350108283295774,-0.125159527422357,0.337487052847789,-0.312445670976923,0.134010706143446,0.0908886064404972,33.97,0
193012,129954.0,2.00100944979681,-1.20545448897045,-1.78642799516258,-1.20201845038071,1.32957185574356,3.83540698782765,-1.41669894442359,0.986583579742853,-0.232469915292159,0.843759962068478,-0.258286580575014,0.14091901565499,0.26533610470139,0.0145476261728622,0.759781976044895,-1.17956727561869,-0.363035428590179,0.791692942401146,-1.03001221834801,-0.440318309843525,-0.587501270248371,-1.3381493167743,0.510048864931046,0.632401230865745,-0.673122911569493,-0.0453043682095547,0.0198981409906203,-0.0327443795946698,54.07,0
129456,79092.0,-1.21591707984212,0.449390620697258,1.61384920406634,0.229432147319816,1.19447627548413,-0.721491067114581,0.68216496504583,-0.344409878646933,-0.292414354546738,-0.126834116708293,-0.206362564085686,0.321170177824603,0.645824493397107,-0.20817523441308,0.549974263732892,-0.111229258635666,-0.609133180699345,-0.584949319293292,-1.31081297279885,-0.361446690703779,0.10717406409713,0.643650679126274,-0.489655149258185,0.131998318334739,-0.0250919463811207,-0.479649718958142,-0.140881121009413,-0.151290679529183,25.08,0
76548,56621.0,1.196702685977,0.120094036097529,0.362147189770626,0.381348785661936,-0.103161729503688,-0.0175906064579929,-0.145980355024114,0.118118026459636,-0.150416057198484,0.0682497118794995,1.35987818133058,0.875142956091546,-0.0327086220384128,0.504469240090066,0.640281044385894,0.316397270147317,-0.497250132443332,-0.352113788229725,-0.0623759222550889,-0.12221363116064,-0.202991501344203,-0.602589605738946,0.116512600580957,-0.321682807966719,0.147981520910134,0.128132026075066,-0.0188220056220939,0.0014954908309718,1.98,0
234533,148013.0,-2.56659031188053,-0.829821931691152,-1.03191599982948,-2.25505695111117,-0.61498345634883,2.03799351115835,0.0607653703441694,1.09284566751559,-0.58766296979098,-0.0791157257590538,0.272897625233201,0.0967499721596914,-0.227207143992867,0.025276356404149,-0.97765778167094,1.11366979507779,0.56695262130562,-2.28079456269596,-0.204427810672444,-1.19377519042051,-0.260849885646199,0.0901430126404925,0.954360407317034,-0.959066779119934,-0.986363946940257,-0.687127514918825,0.243408884727906,-0.150602212275835,256.16,0
46455,42795.0,1.22105310780083,0.38242041656402,-2.28338504113198,0.285577417800127,2.81310248437649,2.88163563603511,0.114813298617155,0.631435071708207,-0.526701570679705,-0.438617924327126,0.264794292340825,-0.28536016313361,-0.186809843614098,-0.701260708567172,0.989280557240752,0.61820095870596,0.277896925119271,0.708670963255964,-0.162511325764193,0.106143828220098,-0.0996780658274847,-0.489045189060926,-0.24409463476324,0.889232569935843,0.985572710569232,-0.269362280266537,0.0002546759404729,0.044047367734504,51.4,0
63256,50629.0,-0.715374356977067,1.11126246620077,2.07632993851593,3.13705337267933,-0.521732876288677,0.531184880387043,0.248625767081407,0.233524125258001,-0.269409830338018,0.916905308675161,-1.28486866585841,-0.353622331592576,-0.581482177345537,-0.463310866836934,-0.606458988185165,-0.756267853372583,0.638322057598228,-0.147632560943328,1.26044319180011,0.333025103416967,-0.111217926474175,0.178058352830445,-0.12083542105503,0.408735806322191,-0.133336279806325,0.278345533641639,0.552275406526104,0.266274838120183,54.91,0
165049,117167.0,2.0964162061792,-1.24146574686065,-1.0570429090353,-1.15677743695977,-0.538631313951677,0.34691394263117,-1.05047304264077,0.084692233984504,-0.0360345402382327,0.878187481936011,-0.307838225903205,-0.226229729851448,0.368462860966089,-0.351690168772902,-0.373983230068031,1.69477764415559,-0.555443349595678,-0.285440351525258,1.16096177375175,0.133053281379985,0.324833283025388,0.876019129603409,-0.0907722717530796,-1.40465330076092,-0.0332319418527259,-0.0229392865980268,-0.0028168396604069,-0.0624970069373033,69.99,0
220657,142258.0,0.634444192440644,2.08561596364238,-0.970066403377279,4.68128732071311,1.73504992565302,0.559106019474006,0.779457171214064,0.0269466203730833,-1.99789215541016,0.670353653671494,-0.675429576930852,-0.660703402997588,1.42828937382647,-2.8182423529249,0.569901056448682,0.8397120857965,1.96382835880891,0.952749366782404,1.04447804489376,0.455609092057255,-0.441505024167652,-1.03818962134864,0.121033806960598,-0.233761430597182,-0.554154583605852,0.0542150547286395,0.308207124204022,0.086876793752913,13.12,0
234977,148193.0,1.73380289427345,-1.89701027144096,0.610912459439315,0.149904620310862,-1.9972368896557,1.21673613733821,-1.978018855295,0.577396352549708,1.56041963324016,0.439948323749052,-0.429584599355796,0.863159616063488,-0.648137207914404,-1.0519031291625,-2.09596145589087,-1.64229633925614,0.12175177219609,2.10770552557454,-0.271249896299275,-0.441424031012095,-0.148686325488675,0.284792950543803,0.147844734310103,0.758145932926121,-0.377463453531008,-0.219688642521187,0.102895030483876,-0.0044289054379691,120.93,0
75361,56023.0,-1.32974231115502,0.471822188353323,3.10683259964877,0.747326385467826,-1.2046619622428,0.828872861401799,-0.306929623432026,-0.0907591247554991,0.650883737164902,1.76556816659196,-1.28805205443151,0.408111529662324,0.909022191988412,-2.10732293431063,-1.36641590963152,-2.85384210011544,0.719427349604185,1.07051761836805,0.5670710337715,0.266131778947648,-0.684350851417989,-0.252914675694187,-0.261963242643306,0.411379267118775,0.42519366251434,-0.132791519674861,0.321005027518333,-0.0708754033172841,20.0,0
79152,57892.0,-0.4036734733315,1.09009064567509,1.40138840061929,0.0887195963386462,0.0448368924590948,-0.701430213354188,0.634556471123138,0.0503403199553087,-0.405114188578117,-0.552814371004192,0.283186364737576,0.056867504265803,-0.0656694542204702,-0.360472757594738,1.13340417592803,-6.84797079900197e-05,0.411386643522942,-0.681254924988761,-0.571450409712914,0.0622336580250575,-0.216628389823467,-0.523224413270142,0.0539791389239507,0.346120442077836,-0.280955202353517,0.0817516057876131,0.262223749153154,0.0978336267910818,2.58,0
109915,71598.0,-0.745581381878348,0.704847350869905,0.892858302561362,-0.0733942676109587,0.722405830862398,-0.249276595511482,0.494466956027072,0.109320310576281,-0.178100494864387,-0.411968846586839,-0.715494746254541,-0.505148093060314,-0.270826293776944,-0.386148214745548,1.28595256546424,0.328129362995693,0.0362100792343288,-0.283674739904553,-0.138299983345986,0.003584031389521,-0.297927856623874,-0.72031307133401,0.248104115721357,-0.724608683863204,-0.0871528851835782,0.149003847193424,0.168825970975228,0.0471204439384701,1.98,0
57582,47972.0,1.09363122639961,0.0893353805350713,0.671010941427812,1.45234365618817,-0.286025791181098,0.058529679959449,-0.0622673717275727,0.006078912758771,0.371239238188224,-0.211108992684185,-0.454952434279511,1.13266167719371,0.950484043059709,-0.333539813059313,-0.296980904601257,-0.716587495970825,0.210701539334426,-0.972401827921472,-0.411461503704118,-0.0666248837228236,-0.0241991784974768,0.203655952312679,-0.109066875378908,0.133921965375825,0.656205733832204,-0.275802503012814,0.0583794385825398,0.0270306219254076,34.79,0
116233,74192.0,0.953411805572142,0.0087123712952125,0.304900639567674,1.26799319199024,-0.187934058231487,-0.385711062709975,0.311478402460572,-0.127435147915399,-0.185035771889236,-0.0720202191339796,-0.0085054393664111,0.666657520939342,0.680488074687493,0.299578309764172,1.14150285868193,-0.108497703526746,-0.224372986538113,-0.839116181688541,-0.746635688224569,0.114166604046865,-0.0711291882624936,-0.416358095691452,-0.02941436194926,0.0578648796679907,0.355427968775885,-0.532316704304652,0.0153297859182479,0.0458200529598954,125.75,0
168023,119031.0,-0.0234426661642176,1.00539064650679,1.75322824855974,2.56180154878821,0.842592828506337,1.31331060726998,1.37972185785761,-0.830255553374906,-0.187065018410207,1.92448051378088,-1.33843231345514,-0.601941083920559,0.810354902586142,-1.59192689883562,-0.888117922434835,0.970084083363145,-1.67871195582672,0.0520346037821613,-1.81972709827378,-0.0161485141211402,0.0517959550472618,0.800075284838204,-0.215262897047193,0.469597713347438,-0.517484481597951,-0.225999624680606,-1.076280270683,-0.906835755063762,79.45,0
64211,51077.0,-1.30802302014367,0.0255068243271432,1.77240538094897,1.17469924912736,-1.39874996529821,0.514684241845306,-0.317140436002761,0.334728811914266,0.418451030499744,0.20954527875241,-0.403175745925338,-0.779787116506166,-0.864303832812781,0.0236511001130357,2.81039125592567,0.0175171095851612,0.272040852343332,0.476561378570899,0.836579727666443,-0.330542522185087,0.228986683519844,1.04410879324219,0.169036607332058,0.130919277005374,-0.540363284224293,0.670680089689426,-0.394733749595338,-0.277938237856324,134.7,0
84756,60447.0,-0.334565071522218,0.80524139003094,1.33746139910988,0.605727350951265,0.455466878889941,0.443629689469653,0.57042507249136,0.258430127933696,-0.438224131507898,-0.372292592216508,0.640803455260075,0.573311781423452,-0.661022823708451,0.213425255309761,-0.935695497198768,-0.500304166888996,-0.0683708256192432,-0.157984716894128,0.18918270846214,-0.14529756143216,-0.0055517317417688,0.128115134331676,-0.246214071748545,-0.307014198829022,0.226906170997078,-0.348288010983131,0.0582701991369364,0.0065976440283426,7.63,0
135625,81331.0,-0.997901185057749,1.4341157672124,-0.59827655696606,-1.22528850281372,2.37561844037035,3.58040856092548,-0.434377425210911,-0.618172570999247,-0.179571844651696,0.0019414524733131,-0.0052247722889223,-0.200471108233759,-0.125750895698261,-0.274295026299995,1.07812355010375,0.705932578515041,-0.364103877298791,0.336561229105279,0.220078298141539,0.0282271259731597,1.17852640879554,-1.54953676766462,0.18904918714462,0.90239726313142,0.0829195415106591,0.105101444221158,0.422139559871305,0.167405295800758,3.57,0
49723,44181.0,1.32172985833998,-0.615264561206251,0.291072050025047,-0.536313833039323,-1.19500865624185,-1.12733200865608,-0.385810543209623,-0.197743927972173,-0.728231844522119,0.689178705533226,-0.664539959151287,-0.75436413881675,-0.910153639430628,0.38302696177397,0.997231778887867,-1.18862502410174,0.04750938160269,0.847830316204201,-0.669464263557012,-0.478094187125012,-0.58102027016658,-1.36676307772824,0.171439035857799,0.347190025219928,0.0047987843191989,0.816739391457499,-0.0755359186388625,0.0144387673555288,45.73,0
198686,132606.0,-0.748124567141719,1.21227804131794,0.0400373919429814,0.949865869708163,0.602681305747579,-0.0337499741635234,0.765727356080167,-0.0150788761990442,-1.0912002925828,-0.452841856359517,-0.405727906279895,-0.4579782410832,0.795379795699177,-0.763438446298498,2.24280043844901,-0.593485901966707,1.41304939038594,0.796920749531616,2.43540176528357,0.395369418144414,0.178278157216458,0.621985812895243,-0.536076277884445,0.442780053509418,0.540330503985917,1.19896555404007,-0.338737362409121,-0.235208283887154,69.99,0
215878,140260.0,2.02011822826164,0.0863690568737713,-1.61117894319557,0.348914969160773,0.347179130431633,-0.673362125798944,0.0585089304464011,-0.0785992368597403,0.281980894889051,-0.197505562270328,1.23034760713338,0.684859636117899,-0.45231848094258,-0.557345219491097,-0.465257791364558,0.476816925878603,0.313616753841091,0.175361317697622,0.274737491270086,-0.178085363806971,-0.305661438120067,-0.829960449241617,0.35599134038982,0.658833629561459,-0.326437597542562,0.143995527946649,-0.0687321839770376,-0.039721241531802,0.99,0
45898,42547.0,1.08871437245415,-0.533622418805198,-0.397253562800849,0.632143624754237,1.57639036300292,4.40262166116335,-0.982785843440249,1.13969629472602,1.13491932409154,-0.330432485141201,-1.1207337197957,0.664536642123753,-0.399546447294201,-0.59655941729122,-1.74969387092941,-0.516383266835913,0.0041991693375602,-0.436451307830024,0.891266086725785,0.0337484984318331,-0.469634914780745,-1.17237943944157,-0.0203146014462505,0.997615887706369,0.637132755710407,-0.528319759102014,0.0676898176720114,0.0331416411327604,57.0,0
28745,35137.0,-1.24489105028547,0.888219054972481,2.09625405034424,1.04091341154922,-0.584493829103756,0.282621053143779,-0.365254392506658,0.758279193133291,-0.724584207470697,-0.184474436974895,0.8263697157751,0.697750862726456,0.544581470316191,0.342218333094256,1.08037861873633,0.57847654721596,-0.51199770690344,1.24364371786567,0.853128641039576,0.340063725144307,0.235956939701778,0.513796009449011,-0.187977365080706,-0.0023559271859478,0.250992425384109,-0.161962092064804,0.237225614205195,0.0449676285901853,45.0,0
196395,131485.0,2.05768581621924,-0.0384301358723422,-1.05804765873221,0.417849461728803,-0.127806823316659,-1.21228165651943,0.204981345574628,-0.350564577284471,0.502264300305513,0.064829424880948,-0.689863896240398,0.57653359687254,0.316494223555665,0.225969377832124,0.0118024220516677,-0.119410728477599,-0.29925740705713,-0.903218422349109,0.140361964701302,-0.204040183846647,-0.284453361376842,-0.677820255453032,0.336365199207325,0.0533652206485209,-0.29178720709808,0.194301872687963,-0.0694724589196409,-0.0589248837660871,3.96,0
160249,113183.0,2.03454943429366,-0.0216152755992875,-1.38690882236,0.0757167758782314,0.29214711239563,-0.617203145382518,0.114694155989017,-0.19425486677683,0.374087815242981,0.0475689123323734,1.14045635115965,1.40158464363164,0.712988835331532,0.525617713415636,0.112839731922823,-0.122167527680996,-0.821264882080802,0.494981839172861,0.076952097542223,-0.169511640362274,0.328919360660219,1.09571770410354,-9.59429955820768e-05,0.808564724560347,0.339350152686093,-0.478071386453766,0.0047812502361896,-0.0548245412864353,1.0,0
223231,143297.0,-1.41458973198893,-1.03020178101329,-0.866705207877753,-0.0114913240328037,3.14217284045148,-1.48983646022863,-0.206165442576303,-0.0748484801718232,0.278876760720878,-1.04465716911879,-1.37009539951854,0.213674445951446,1.05825188891174,-2.02963185913159,-0.942138587560057,0.267336685231167,0.721908739251941,0.512651988063581,-0.0242750845948738,0.228240840943964,0.186710674770147,0.470055285586296,0.133853285413232,-0.0080682717734369,-0.714413032062158,0.420269885411809,-0.0836190001484402,0.6724085652885,1.0,0
277473,167670.0,-0.848282411569603,-0.29575940762528,0.550516474626445,-1.23756219652116,0.0785105439649036,0.266575573125889,1.96459689771024,-0.150155110174394,0.16863483945723,-1.06067055248026,0.399487369475116,0.0196883220357615,-1.60459255999833,0.238478543785905,-1.43661992665105,-0.146196549816846,-0.638496232070836,0.116951517154541,-0.117805007471585,0.418858593739717,0.0588326791886485,-0.147830418254113,0.439992502483185,0.644942088464236,0.0188536475684559,-0.278173352094396,-0.184350520220025,-0.0759951210289969,281.48,0
48614,43714.0,-1.70129450941604,0.42066796441888,2.19808016660997,-0.155823991781101,-0.325222732182465,-0.318475039636175,0.526469781165847,-0.158690953562874,0.376843470888632,-0.533276128951715,-0.829243563964466,0.310623491141576,0.437951249053553,-0.757220748245733,-0.43252648687845,0.108134233189203,-0.394795122480373,-0.183488614129022,-0.419877356008982,-0.463997718359762,0.0527088046831942,0.536916638627954,-0.152595954030782,0.482457833306447,0.55071878861972,0.407628139156155,-0.367421774169877,0.0473421825076354,59.9,0
110536,71862.0,1.40187661695906,-1.60228423455354,-0.381537916931132,-3.63672066186825,0.275788720600332,3.61344427298052,-2.03359117393783,1.0476344302768,1.77572281882311,-0.864927947297259,-0.568757332307806,0.65815553675921,0.326457620560622,-0.586770724376694,1.25658904078292,-2.08120637029214,-0.144415447435369,2.32879267039356,0.667858527559002,-0.369635113387306,-0.216974173421778,0.129721667333601,-0.135475892279682,1.03349331351473,0.69051221624024,-0.555035169549918,0.163828327998369,0.0367733266294631,8.52,0
46451,42792.0,-2.52037767080399,0.0717159443588944,1.1287106616458,0.376597188112004,1.42894854575456,-0.494740208772084,1.23978722788284,-0.869117476652165,0.303060433970277,0.977825462765898,-1.00280909828307,-0.446722177707135,0.567734581387934,-0.658365894618318,1.07679641496112,0.0538046705575365,-1.07114392870493,0.135774953806072,0.397899473189127,-0.611402019083293,-0.32220661529662,0.201962370264975,0.0154822265299504,-0.547836319300979,0.898457923198244,-0.319066942749819,-0.932920263347148,0.182731997722856,16.43,0
220690,142270.0,1.99243697027898,-0.0836918802232185,-1.17391914884938,1.46900291027606,0.666234559473292,0.747683840566029,-0.202226329429631,0.0698004024609097,-0.81313663146259,1.26016809017809,-0.132036222521166,0.537490195430457,1.11573306835025,-0.0624662089765335,-1.20723828213366,1.52797923677826,-1.24309113685597,-0.177133997359964,-0.136838593867362,0.0247524066537771,-0.0929614016851195,-0.341353170141657,0.174594231386846,-0.243348259105067,-0.467967803944912,2.14973527116424,-0.205392949373269,-0.0834008612327835,39.2,0
